Key,Source,Context,Max Line Width,English,Francais,German
partsHandlebarsDesc,items,Item Tool,,チェーンソー(Chainsaw)やドリル(Auger)のハンドルです。\nミニバイクハンドルのクラフト素材です。,,A common part for a chainsaw or auger. Assemble with other parts to create a complete tool once you've read the right schematic.
pickaxeIron,items,Item Tool,,鉄のツルハシ,,Iron Pickaxe
pickaxeIronDesc,items,Item Tool,,鉄のツルハシ（iron pickaxe）。岩を破壊して鉱石を集めるのに適しています。\n金属製のドアなどを破壊するのにも適しています。,,The iron pickaxe is great for breaking stone and harvesting minerals.
pickaxeSteel,items,Item Tool,,鋼のツルハシ,,Steel Pickaxe
pickaxeSteelDesc,items,Item Tool,,鋼のツルハシ（steel pick axe）耐久性が高く、岩を破壊して鉱石を集めるのに最高に適しています。金庫の鍵すら容易いでしょう。,,The steel pickaxe is best for breaking stone and harvesting minerals.
shovelIron,items,Item Tool,,鉄のシャベル,,Iron Shovel
shovelIronDesc,items,Item Tool,,鉄のシャベル（iron shovel）。地面を掘るのに適しています。\n残念ながらウェイストランドにおいては、ゾンビと戦うのには不向きです。,,"The iron shovel is great for digging through earth, sand or snow."
shovelSteel,items,Item Tool,,鋼のシャベル,,Steel Shovel
shovelSteelDesc,items,Item Tool,,鋼のシャベル（steel shovel）。耐久性が高く、地面を掘るのに理想的です。\n残念ながらウェイストランドにおいては、ゾンビと戦うのには不向きです。,,"The steel shovel is very durable and the ideal tool for digging through earth, sand or snow."
sledgehammer,items,Item Tool,,鉄のスレッジハンマー,,Iron Sledgehammer
sledgehammerDesc,items,Item Tool,,鉄のスレッジハンマー（sledge hammmer）。隙は大きいですが、ゾンビの頭を粉砕するのに最高に適した一振りです。,,The sledgehammer is one of the best weapons for cracking skulls with a better chance to score a critical blow.
smallEngine,items,Item Tool,,小型エンジン,,Small Engine
smallEngineDesc,items,Item Tool,,小型エンジン（small engine）。チェーンソーやミニバイクの動力源になります。,,"A common part for a chainsaw, auger or minibike. Can be used to make these items once you've read the schematic."
stoneAxe,items,Item Tool,,石斧,,Stone Axe
stoneAxeDesc,items,Item Tool,,石の斧（stone axe）です。木を切ったり石を掘ったり、壁・ドア・窓を修理したりアップグレードするのに向いている序盤のツールです。,,"A primitive tool useful for cutting wood, mining stone, repairing & upgrading walls, doors & windows. Not the best weapon."
stoneShovel,items,Item Tool,,石のシャベル,,Stone Shovel
stoneShovelDesc,items,Item Tool,,石のシャベル（stone shovel）。土や砂、雪を掘るのに最適な序盤のツールです。石斧より早く地面を掘れます。攻撃には向いていません。,,"The stone shovel is a primitive tool useful for digging dirt, sand or snow."
wrench,items,Item Tool,,レンチ,,Wrench
wrenchDesc,items,Item Tool,,パイプレンチ（wrench）です。車やエアコン、ベッドなどを解体するのに最適です。石斧より素早く壁の修理やアップグレードもできます。,,"Great for disassembling mechanical devices like cars, air conditioners and more. Can also be used to repair and upgrade walls."
qt_claude,items,Treasure Map ,,Claude'の宝の地図,,Claude's Treasure Map
qt_desc,items,Treasure Map ,,ボロボロの紙です。地図と短いメモが走り書きで書かれています。,,A ragged old treasure map I found with some scribbling on it.
qt_jennifer,items,Treasure Map ,,Jenniferの宝の地図,,Jennifer's Treasure Map
qt_nickole,items,Treasure Map ,,Nickoleの宝の地図,,Nickole's Treasure Map
qt_raphael,items,Treasure Map ,,Raphaelの宝の地図,,Raphael's Treasure Map
qt_sarah,items,Treasure Map ,,Sarahの宝の地図,,Sarah's Treasure Map
qt_stephan,items,Treasure Map ,,Stephanの宝の地図,,Stephan's Treasure Map
qt_taylor,items,Treasure Map ,,Taylorの宝の地図,,Taylor's Treasure Map
qc_copanattitude,items,Zombie Challenge Note,,警官上等 Challenge,,Cop an Attitude Challenge
qc_dogdaysareover,items,Zombie Challenge Note,,今年一番熱い日 Challenge,,The Dog Days Are Over Challenge
qc_drunkanddisorderly,items,Zombie Challenge Note,,酔っぱらいの騒乱 Challenge,,Drunk and Disorderly Challenge
qc_imalumberjackandimokay,items,Zombie Challenge Note,,木こりの歌 Challenge,,I'm a Lumberjack & I'm Okay Challenge
qc_itsbitsyspider,items,Zombie Challenge Note,,夜もふけたよおしゃべりやめて♪ Challenge,,Itsy Bitsy Spider Challenge
qc_ladykiller,items,Zombie Challenge Note,,女たらし Challenge,,Lady Killer Challenge
qc_maneater,items,Zombie Challenge Note,,ノンケ喰い Challenge,,Man Eater Challenge
qc_nurseyoubacktohealth,items,Zombie Challenge Note,,看護婦さんで元気になろう Challenge,,Nurse You Back To Health Challenge
qc_silenceofthelambs,items,Zombie Challenge Note,,羊たちの沈黙,,Silence of the Lambs
qc_yournothingspecial,items,Zombie Challenge Note,,お前はなんらスペシャルじゃない,,You're Nothing Special
qc_ZombieGroupDesc,items,Zombie Challenge Note,,Crazy Jake クランからのメモ書き。奇妙なことに私宛のようだ。,,A strange note I found while looting. It's from the Crazy Jake Clan.
10mmRoundCrafting,progression,Skill,,10mm弾薬ｸﾗﾌﾄ,,10mm Round Crafting
10mmRoundCraftingDesc,progression,Skill,,このperkを買えば、10mm弾のレシピを開放します。,,Learn to craft 10mm rounds.
44MagnumRoundCrafting,progression,Skill,,.44マグナム弾薬ｸﾗﾌﾄ,,.44 Magnum Round Crafting
44MagnumRoundCraftingDesc,progression,Skill,,このperkを買えば、.44マグナム弾薬のレシピを開放します。,,Learn to craft .44 magnum rounds.
762mmRoundCrafting,progression,Skill,,7.62mm弾薬ｸﾗﾌﾄ,,7.62mm Round Crafting
762mmRoundCraftingDesc,progression,Skill,,このperkを買えば、7.62mm弾薬のレシピを開放します。,,Learn to craft 7.62mm rounds.
9mmRoundCrafting,progression,Skill,,9mm弾薬クラフト,,9mm Round Crafting
9mmRoundCraftingDesc,progression,Skill,,このperkを買えば、9mm弾薬のレシピを開放します。,,Learn to craft 9mm rounds.
archery,progression,Skill,,ｱｰﾁｬｰ,,Archery
archeryDesc,progression,Skill,,弓・クロスボウの攻撃力に補正値が適用されます。,,Do more damage with bows and crossbows. Gain skill by using items from this group.
armorer,progression,Skill,,ｱｰﾏｰ職人,,Armor Smithing
armorerDesc,progression,Skill,,鉄スクラップ・鉄装備のクラフトスピードと品質を向上させる他に、修理時の品質低下を抑えて修理素材の効率を向上させる。\nこの分類のアイテムのクラフトと修理でスキルレベルが上昇する。,,Craft heavy armor faster and at better quality while repairing it more efficiently. Gain skill by crafting and repairing these items.
athletics,progression,Skill,,ｱｽﾚﾁｯｸ,,Athletics
athleticsDesc,progression,Skill,,よく訓練されたアスリートとして疲れにくい身体の動かし方を身につけた。\nスタミナ回復間隔減少します。,,Stamina drains slower as you gain Athletics skill. Increase this skill by running and punching.
bladeWeapons,progression,Skill,,斬撃強化,,Blade Weapons
bladeWeaponsDesc,progression,Skill,,ゾンビや動物に対して刃物による与ダメージが上昇します。\n効果対象：骨ナイフ、ハンティングナイフ、マチェーテ,,Do more damage with bladed weapons and harvest faster if applicable. Gain skill by using items from this group.
bluntWeapons,progression,Skill,,打撃強化,,Blunt Weapons
bluntWeaponsDesc,progression,Skill,,ゾンビや動物に対して鈍器による与ダメージが上昇します。\n効果対象：棍棒系、釘バット、スレッジハンマー系,,Do more damage with blunt weapons. Gain skill by using items from this group.
constructionTools,progression,Skill,,建築ツール強化,,Construction Tools
constructionToolsDesc,progression,Skill,,建築ツールによる与ダメージが上昇し、ブロックの修理とアップグレードが早くなる他に、適切なブロックの解体でボーナスが得られる。\n効果対象：石斧系・レンチ・ネイルハンマー・ネイルガン,,"Do more damage and harvest faster with construction tools including the stone axe, wrench, hammer and the nailgun. Gain skill by using items from this group."
decapitator,progression,Skill,,首狩り族,,The Decapitator
fastEddie,progression,Skill,,ﾌｧｽﾄEddie,,Fast Eddie
fastEddieDesc,progression,Skill,,指先が神曲を奏でられるくらい滑らかで高速に動かせるようになります。\n25％ずつルート時間を減少させるperk。,,Loot 25% faster with each rank of this perk!
gunSmithing,progression,Skill,,銃火器職人,,Gun Smithing
gunSmithingDesc,progression,Skill,,銃の修理時の品質低下を抑えて修理素材の効率を向上させる他に、銃弾のクラフトスピードが速くなる。,,Decrease repair penalties and get more from repair kits. Reduce ammunition crafting time. Gain skill by crafting and repairing items from this group.
healthNut,progression,Skill,,健康ｵﾀｸ,,Health Nut
healthNutDesc,progression,Skill,,Tierが上がる毎に健康値の最大値と最低値を10点ずつ上げる。,,Raises your minimum and maximum wellness by 10 points per rank.
heavyArmor,progression,Skill,,重装ﾏｲｽﾀｰ,,Heavy Armor
heavyArmorDesc,progression,Skill,,重装装備を着ているときの被ダメージを軽減する。\n効果対象：鉄スクラップ系・鉄系,,"Receive less damage while wearing scrap, iron or military armor. Gain skill by taking damage while wearing items from this group."
knifeGuy,progression,Skill,,切り裂き野郎,,Knife Guy
knifeGuyDesc,progression,Skill,,「あいつが本物の切り裂き野郎だ！」\n刃物のダメージを増やし、突きのスタミナ消費を減らす。,,He's a real knife guy. Do more damage with blades and keep stabbing for longer with each rank.
leatherworking,progression,Skill,,皮・なめし革加工技術,,Leatherworking
leatherworkingDesc,progression,Skill,,皮・なめし革装備のクラフトスピードと品質を向上させる他に、修理時の品質低下を抑えて修理素材の効率を向上させる。,,Craft hide or leather clothing faster and at better quality. Decrease repair penalties and use fewer repair items. Gain skill by crafting and repairing items from this group.
lightArmor,progression,Skill,,軽装ﾏｲｽﾀｰ,,Light Armor
lightArmorDesc,progression,Skill,,軽装装備を着ているときの被ダメージを軽減する。効果対象：植物繊維・布・獣皮・なめし革系,,Receive less damage while wearing hide or leather clothing. Gain skill by taking damage while wearing items from this group.
